name,SI,isocode,malaria_index,meanrh,meantemp,itx,r,prop_tropics,coast,river,meanalt,city1800,lat,lon,province,N,tse,perturb_TSI1,perturb_TSI2,abslat,slavery_indigenous,intensive,plow,animals,central,female_ag,optimum,ln_popd_murdock,gathering,hunting,fishing,husbandry,agriculture
"KUTSHU",0.371066570281982,"COD",19.4788303375244,69.9961929321289,25.5571098327637,1788.900390625,0.58168625831604,1,0,1,0.390395194292068,0,-4,22,37,12.3993530273438,0.957193553447723,1.48431444168091,1.24186658859253,4,1,0,0,0,0,1,1,0.525699853897095,0,2,2,1,5
"KWERE",0.71545821428299,"TZA",20.4439105987549,70.943603515625,22.7632102966309,1614.90417480469,0.60193806886673,1,0,1,0.0503669902682304,0,-7,39,39,12.7435207366943,1.0703376531601,0.210359007120132,-0.529670178890228,7,1,0,0,0,0,1,1,NA,0,1,1,1,7
"LABWOR",0.622868061065674,"UGA",13.4523897171021,52.6641616821289,23.9378604888916,1260.66735839844,0.515547633171082,1,0,0,0.341066598892212,0,3,34,43,11.2580461502075,0.581992089748383,-0.00216768612153828,-0.219535395503044,3,NA,0,0,1,0,0,0,0.646398842334747,0,1,0,2,7
"LAKA",0.767911612987518,"TCD",19.1826496124268,51.2935409545898,26.3269691467285,1350.40344238281,0.461372435092926,1,0,1,0.385060995817184,0,8,16,29,10.3012351989746,0.267443180084229,0.358574569225311,0.829921424388886,8,1,0,0,0,0,NA,0,NA,0,1,3,1,5
"LAKETONGA",0.496719837188721,"MOZ",8.14312267303467,61.3291702270508,20.819019317627,1276.81323242188,0.267102956771851,1,0,0,0.695242464542389,0,-12,34,38,6.65259265899658,-0.932037830352783,0.278119087219238,-1.31691312789917,12,1,0,0,0,0,1,0,2.25563502311707,1,0,4,1,4
"LALA",0.574918806552887,"ZMB",5.19483518600464,53.852668762207,22.641019821167,1219.279296875,0.518396258354187,1,0,1,0.743594765663147,0,-15,31,38,11.3077831268311,0.598343014717102,0.224930092692375,-0.567925214767456,15,1,0,0,0,0,1,1,0.584963977336884,0,1,2,1,6
"LALIA",0.512362837791443,"COD",17.2861194610596,72.2480697631836,25.2402591705322,1823.56005859375,0.601217269897461,1,0,1,0.47343909740448,0,-1,23,37,12.7313117980957,1.06632399559021,1.71048319339752,1.27701318264008,1,1,NA,NA,NA,NA,NA,1,NA,0,1,2,1,6
"LAMBA",0.547856688499451,"ZMB",4.15410804748535,58.8404693603516,20.5894603729248,1211.49353027344,0.256880521774292,1,0,1,0.859756886959076,0,-13,28,38,6.44811725616455,-0.999258518218994,0.26310470700264,-1.44618189334869,13,1,0,0,0,1,0,0,-0.265800148248672,0,2,2,0,6
"LANGO",0.576164782047272,"UGA",11.6126298904419,58.8982315063477,23.4343490600586,1380.24169921875,0.545767188072205,1,0,1,0.912580072879791,0,2,33,43,11.7829465866089,0.754551649093628,0.105179503560066,-0.340249300003052,2,1,0,0,1,0,1,1,2.84400272369385,0,1,0,4,5
"LELE",0.58570396900177,"COD",15.4403295516968,63.7697715759277,25.8763999938965,1650.13208007813,0.538600206375122,1,0,1,0.264994293451309,0,-5,21,38,11.6589975357056,0.713803768157959,1.07854998111725,1.10302329063416,5,1,0,0,0,0,1,1,-0.368657827377319,0,1,1,1,7
"LENDU",0.520233452320099,"COD",4.74303102493286,71.042236328125,22.3566493988037,1588.26635742188,0.596814095973969,1,0,0,0.505509734153748,0,2,30,28,12.6566638946533,1.04178380966187,0.253442496061325,-0.661795437335968,2,NA,0,0,1,0,0,1,2.93844771385193,0,1,0,3,6
"LENGE",0.560335397720337,"MOZ",10.4420900344849,65.6628036499023,23.6199798583984,1550.9541015625,0.579412519931793,0.883110463619232,1,1,0.101673796772957,0,-25,34,48,12.3605642318726,0.944441854953766,0.0684799626469612,-0.293698996305466,25,0,0,0,0,0,1,1,NA,1,1,1,2,5
"LESE",0.79306435585022,"COD",10.2604904174805,71.042236328125,22.3566493988037,1588.26635742188,0.596814095973969,1,0,0,0.228623300790787,0,2,29,28,12.6566638946533,1.04178380966187,0.253442496061325,-0.661795437335968,2,NA,0,0,0,0,1,1,0.481250703334808,0,0,2,2,6
"LIPTAKO",0.495378077030182,"BFA",30.2215805053711,36.6020393371582,29.0277309417725,1062.47412109375,0.26731550693512,1,0,0,0.199757993221283,0,14,0,55,6.65682744979858,-0.930645644664764,-2.31001257896423,0.384212732315063,14,1,0,0,1,1,NA,0,NA,0,0,0,4,6
"LOBI",0.571809411048889,"BFA",25.0385494232178,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,0,0.0954477712512016,0,10,-4,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,10,1,0,0,1,0,0,0,2.16400408744812,2,1,0,1,6
"LOGO",0.674262225627899,"COD",12.3422403335571,65.1657104492188,24.3663196563721,1587.84851074219,0.573474586009979,1,0,1,0.529909193515778,0,3,30,28,12.2591209411621,0.911092638969421,-0.113274991512299,-0.130262553691864,3,0,0,0,0,0,0,1,1.50838339328766,0,2,0,2,6
"LOKELE",0.738624393939972,"COD",19.5466804504395,74.0277099609375,25.3224201202393,1874.56079101563,0.610332429409027,1,0,1,0.160752192139626,0,1,25,36,12.8854961395264,1.11701166629791,1.75485157966614,1.32978320121765,1,1,0,0,0,0,NA,1,1.1577056646347,0,0,5,1,4
"LONGUDA",0.632775545120239,"NGA",21.8060398101807,47.3174095153809,26.9206295013428,1273.814453125,0.420960068702698,1,0,1,0.00368067901581526,0,10,12,13,9.57283782958984,0.0279845949262381,-0.14030459523201,0.743906140327454,10,NA,1,0,1,0,0,0,2.25866436958313,0,0,0,3,7
"LOTUKO",0.562103509902954,"SDN",13.8080701828003,56.0318984985352,25.8076000213623,1446.048828125,0.500188410282135,1,0,0,0.835111081600189,0,4,33,43,10.9889163970947,0.493516445159912,0.806392729282379,0.920215308666229,4,0,0,0,1,0,0,0,1.48974776268005,0,2,1,3,4
"LOVEDU",0.444885909557343,"ZAF",2.82098793983459,59.4250984191895,20.3959903717041,1212.03369140625,0.247790455818176,0.0640241503715515,0,0,0.387803494930267,0,-24,31,51,6.26492166519165,-1.05948352813721,0.246658518910408,-1.56708157062531,24,0,1,1,1,1,0,0,1.66673135757446,1,0,0,3,6
"LOWIILI",0.784781396389008,"BFA",27.5341205596924,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,1,0.0533568002283573,0,11,-3,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,11,NA,1,0,1,NA,NA,0,NA,1,0,0,2,7
"LOZI",0.687702417373657,"ZMB",9.55607509613037,49.1342315673828,22.8582496643066,1123.12255859375,0.49979692697525,1,0,1,0.769906640052795,0,-15,23,47,10.9820356369019,0.491254419088364,0.198056742548943,-0.500747919082642,15,1,1,0,1,1,1,0,1.38652420043945,1,2,1,2,4
"LUAPULA",0.455442786216736,"ZMB",9.77858066558838,58.2014007568359,21.6233806610107,1258.51098632813,0.298098266124725,1,0,1,0.273687094449997,0,-10,29,38,7.2633261680603,-0.731260895729065,0.292383402585983,-0.938615679740906,10,1,0,0,0,1,1,0,1.92733526229858,0,1,3,1,5
"LUBA",0.629343688488007,"COD",10.1096000671387,58.9694175720215,23.4142513275146,1380.72473144531,0.546084523200989,1,0,1,0.852342307567596,0,-8,26,37,11.7884273529053,0.756353437900543,0.10895324498415,-0.345436006784439,8,1,0,0,0,1,1,1,NA,1,2,2,1,4
"LUCHAZI",0.444769978523254,"AGO",4.89161920547485,50.2297515869141,22.6690902709961,1138.66271972656,0.502977550029755,1,0,1,0.208538994193077,0,-13,23,38,11.0379104614258,0.509623110294342,0.221705928444862,-0.55902898311615,13,NA,0,0,0,0,NA,1,NA,0,1,1,1,7
"LUGBARA",0.731713712215424,"UGA",7.7346658706665,56.0318984985352,25.8076000213623,1446.048828125,0.500188410282135,1,0,1,0.200554400682449,0,3,32,28,10.9889163970947,0.493516445159912,0.806392729282379,0.920215308666229,3,1,0,0,1,0,0,0,3.38794589042664,1,0,0,4,5
"LUGURU",0.608703911304474,"TZA",16.9105396270752,66.2774810791016,23.7635707855225,1574.98962402344,0.582487165927887,1,0,1,0.2657271027565,0,-8,38,39,12.4130096435547,0.961683094501495,0.0377951376140118,-0.259342432022095,8,1,0,0,0,0,0,1,2.21940660476685,0,1,1,1,7
"LUIMBE",0.491731345653534,"AGO",3.11600589752197,55.4706916809082,20.2400703430176,1122.73071289063,0.240148663520813,1,0,1,0.739957213401794,0,-12,18,38,6.10987234115601,-1.11045563220978,0.23087053000927,-1.67694926261902,12,NA,0,0,1,0,1,0,0.652648627758026,0,2,4,1,3
"LULUA",0.553279876708984,"COD",12.8866901397705,64.0625686645508,24.6674499511719,1580.26025390625,0.564378380775452,1,0,1,0.500909209251404,0,-6,23,37,12.1033134460449,0.859871327877045,-0.202553123235703,-0.074607640504837,6,1,NA,NA,NA,NA,NA,1,NA,0,1,0,1,8
"LUO",0.520479440689087,"KEN",6.75635576248169,56.8290214538574,21.2956008911133,1210.20812988281,0.286373615264893,1,0,0,0.343704700469971,1,-1,34,43,7.03387069702148,-0.806693732738495,0.293761104345322,-1.08145260810852,1,0,1,0,1,0,0,0,4.24887847900391,0,1,1,2,6
"LUVALE",0.732357203960419,"AGO",7.1018967628479,53.2877655029297,22.1593246459961,1180.82092285156,0.509907960891724,1,0,1,0.813312649726868,0,-12,22,38,11.1594152450562,0.549567461013794,0.268808513879776,-0.731117963790894,12,1,0,0,0,0,0,1,NA,0,1,3,0,6
"LUWA",0.328320384025574,"COD",9.19028854370117,57.4030799865723,24.9827098846436,1434.08447265625,0.525611162185669,1,0,1,0.163964793086052,0,-7,19,38,11.4335117340088,0.639675915241241,-0.306214481592178,-0.0224255006760359,7,1,NA,NA,NA,NA,NA,1,NA,0,1,1,0,8
"MACHA",0.436304569244385,"ETH",0.875298976898193,63.5768394470215,20.5171508789063,1304.41564941406,0.253533899784088,1,0,1,0.815161645412445,0,9,37,42,6.38082456588745,-1.02138078212738,0.257365167140961,-1.48983728885651,9,1,1,1,1,1,0,0,2.58381080627441,0,1,0,3,6
"MADI",0.691682934761047,"UGA",16.1693897247314,56.0318984985352,25.8076000213623,1446.048828125,0.500188410282135,1,0,1,0.49977508187294,0,4,32,28,10.9889163970947,0.493516445159912,0.806392729282379,0.920215308666229,4,NA,0,0,1,0,0,0,1.74647974967957,0,1,2,3,4
"MAGUZAWA",0.597843885421753,"NGA",16.3901996612549,46.2699584960938,26.3714199066162,1220.20446777344,0.437305152416229,1,0,1,0.235341101884842,0,12,10,17,9.86905670166016,0.125365719199181,0.15427078306675,0.727449655532837,12,1,NA,NA,NA,NA,NA,0,NA,0,0,1,2,7
"MAKONDE",0.60739666223526,"MOZ",15.7935695648193,68.3844528198242,24.6763801574707,1687.48071289063,0.587595105171204,1,1,1,0.162390202283859,0,-11,40,38,12.5000143051147,0.990285634994507,-0.205344259738922,-0.07304447889328,11,1,0,0,0,0,NA,1,1.54739415645599,0,1,0,1,8
"MAKUA",0.783617377281189,"MOZ",13.5606298446655,70.752555847168,24.0495300292969,1701.56567382813,0.605690598487854,1,1,1,0.279637515544891,0,-15,39,38,12.8070363998413,1.09121835231781,-0.029351968318224,-0.195103913545609,15,1,NA,NA,NA,NA,NA,1,1.76867640018463,0,1,1,1,7
"MALE",0.410279512405396,"ETH",0.641290009021759,69.3915176391602,18.5061092376709,1284.1669921875,0.136159300804138,1,0,1,0.887731611728668,0,6,37,23,3.88048338890076,-1.8433610200882,-0.100778348743916,-1.87043011188507,6,NA,1,0,1,1,0,0,NA,0,0,0,5,5
"MALINKE",0.609470844268799,"GIN",23.4792404174805,68.1271362304688,25.8933696746826,1764.04113769531,0.562649846076965,1,1,1,0.166035801172256,0,11,-9,11,12.0736494064331,0.850119411945343,1.25365519523621,1.21189117431641,11,1,0,0,1,0,0,1,1.35276556015015,1,1,1,1,6
"MAMBILA",0.483088731765747,"CMR",7.95896816253662,71.4598617553711,22.3788890838623,1599.19226074219,0.599322497844696,1,0,1,0.98985481262207,0,7,12,13,12.6992025375366,1.05576825141907,0.251483619213104,-0.654202282428741,7,1,1,0,0,0,0,1,1.36472761631012,0,0,0,2,8
"MAMBWE",0.670366883277893,"ZMB",2.69415688514709,57.344181060791,20.9520893096924,1201.48034667969,0.27274876832962,1,0,1,0.633777260780334,0,9,32,38,6.76485109329224,-0.895133197307587,0.284593313932419,-1.24726128578186,9,NA,0,0,1,0,NA,0,NA,0,1,0,2,7
"MAMPRUSI",0.736266136169434,"GHA",28.2423000335693,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,1,0.0867799669504166,0,10,-1,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,10,1,1,0,1,1,NA,0,2.19344234466553,0,0,0,3,7
"MAMVU",0.789929687976837,"COD",10.4236698150635,71.042236328125,22.3566493988037,1588.26635742188,0.596814095973969,1,0,1,0.638830304145813,0,3,29,28,12.6566638946533,1.04178380966187,0.253442496061325,-0.661795437335968,3,1,0,0,0,0,1,1,1.11293506622314,1,1,0,1,7
"MANDJA",0.601033866405487,"CAF",19.5310897827148,57.9549407958984,25.9687690734863,1505.01843261719,0.505258321762085,1,0,1,0.457849085330963,0,6,18,29,11.0779342651367,0.52278083562851,0.800424039363861,0.969300031661987,6,0,0,0,0,0,NA,0,-0.440276771783829,0,0,0,1,9
"MANGBETU",0.870945572853088,"COD",14.0125999450684,67.2639770507813,24.7079200744629,1661.95300292969,0.581048727035522,1,0,1,0.142341092228889,0,3,28,28,12.3884801864624,0.953619122505188,-0.215270221233368,-0.0675639063119888,3,1,0,0,0,1,1,1,NA,0,2,1,1,6
"MAO",0.475303649902344,"ETH",6.14798307418823,52.1867713928223,26.7907905578613,1398.12487792969,0.448505342006683,1,0,0,0.312480270862579,0,9,35,21,10.0707559585571,0.191673785448074,0.121963709592819,0.847935438156128,9,NA,0,0,1,0,NA,0,0.129439890384674,1,1,1,1,6
"MARGI",0.408394277095795,"NGA",21.7849197387695,44.8165397644043,27.6770095825195,1240.38781738281,0.375722706317902,1,0,0,0.17752380669117,0,11,13,13,8.74061393737793,-0.245606675744057,-0.756061613559723,0.662170708179474,11,1,1,0,1,0,NA,0,2.60125160217285,0,1,1,2,6
"MASA",0.806950926780701,"TCD",21.9187393188477,43.8165588378906,28.2410106658936,1237.42395019531,0.341626822948456,1,0,1,0.2431970089674,0,10,16,29,8.10008430480957,-0.456178992986679,-1.24831330776215,0.599101483821869,10,NA,1,0,1,0,0,0,1.53892433643341,0,1,3,1,5
"MASAI",0.544836282730103,"TZA",4.10526609420776,70.5691833496094,17.9882793426514,1269.41821289063,0.0983408689498901,1,0,1,1.30891001224518,0,-2,36,43,2.99112963676453,-2.13573360443115,-0.257749408483505,-1.87043011188507,2,0,0,0,1,0,1,0,-0.0227822531014681,0,1,0,9,0
"MATAKAM",0.413553714752197,"CMR",13.9071397781372,44.8165397644043,27.6770095825195,1240.38781738281,0.375722706317902,1,0,0,0.223756700754166,0,11,14,13,8.74061393737793,-0.245606675744057,-0.756061613559723,0.662170708179474,11,0,1,0,0,0,0,0,3.43253874778748,0,0,0,1,9
"MBALA",0.385051012039185,"COD",16.7163200378418,60.97705078125,25.9955005645752,1585.12890625,0.52018928527832,1,0,1,0.203478500247002,0,-5,18,38,11.3390617370605,0.608625769615173,0.906827688217163,1.04039633274078,5,1,NA,NA,NA,NA,NA,1,NA,1,0,2,1,6
"MBANDJA",0.857425808906555,"COD",18.5936698913574,66.642463684082,25.6743202209473,1711,0.559758901596069,1,0,1,0.365129798650742,0,4,21,29,12.0239953994751,0.833795785903931,1.2912278175354,1.16415536403656,4,1,0,0,0,NA,1,1,NA,0,1,2,1,6
"MBUGWE",0.562669038772583,"TZA",3.38986897468567,67.7329406738281,19.3991508483887,1313.96154785156,0.194072604179382,1,0,0,0.745510637760162,0,-4,36,46,5.15251636505127,-1.42518365383148,0.106293864548206,-1.87043011188507,4,0,NA,NA,NA,NA,NA,0,0.984937369823456,0,2,0,4,4
"MBUM",0.663899421691895,"CMR",7.78113412857056,54.0826606750488,25.1138706207275,1358.22497558594,0.507125973701477,1,0,1,0.260672301054001,0,7,14,29,11.1106805801392,0.533546090126038,1.05001831054688,0.837721824645996,7,NA,0,0,0,0,NA,0,NA,0,3,2,1,4
"MBUNDU",0.418769061565399,"AGO",0.81401401758194,54.0402030944824,20.1410598754883,1088.42700195313,0.235149681568146,1,0,1,1.03072798252106,0,-12,16,38,6.00791120529175,-1.14397501945496,0.219666838645935,-1.75706219673157,12,1,0,0,1,1,1,0,2.5908317565918,1,1,1,2,5
"MBUTI",0.79306435585022,"COD",10.2604904174805,71.042236328125,22.3566493988037,1588.26635742188,0.596814095973969,1,0,0,0.228623300790787,0,2,28,28,12.6566638946533,1.04178380966187,0.253442496061325,-0.661795437335968,2,0,0,0,0,0,1,1,0.951254308223724,3,7,0,0,0
"MEBAN",0.790998697280884,"SDN",28.5554103851318,49.1826591491699,27.3104991912842,1343.20300292969,0.412362039089203,1,0,0,0.102187797427177,0,10,34,21,9.41609668731689,-0.0235436167567968,-0.329006284475327,0.769306540489197,10,NA,0,0,1,0,NA,0,-0.821558713912964,0,1,1,2,6
"MENDE",0.582980751991272,"SLE",21.9147300720215,68.1271362304688,25.8933696746826,1764.04113769531,0.562649846076965,1,0,0,0.196592807769775,0,8,-11,33,12.0736494064331,0.850119411945343,1.25365519523621,1.21189117431641,8,1,0,0,0,0,0,1,3.76814436912537,1,0,1,1,7
"MERU",0.378836691379547,"KEN",8.945556640625,62.4168586730957,21.9045906066895,1367.21569824219,0.307163894176483,1,0,1,0.123122103512287,0,0,35,44,7.43950653076172,-0.673342108726501,0.283317565917969,-0.826053857803345,0,1,0,0,1,0,1,0,4.1596565246582,0,1,0,3,6
"MESAKIN",0.648951351642609,"SDN",26.9328498840332,41.6980590820313,27.2657108306885,1136.92724609375,0.382565975189209,1,0,0,0.361528605222702,0,11,30,20,8.86774253845215,-0.203813508152962,-0.567528009414673,0.62477833032608,11,1,0,0,1,0,0,0,2.21343183517456,0,1,0,3,6
"MESSIRIA",0.62256395816803,"SDN",27.2121696472168,36.4843215942383,27.5520095825195,1005.21636962891,0.349754869937897,1,0,0,0.352629393339157,0,11,28,54,8.25389575958252,-0.405613899230957,-0.945692598819733,0.52037501335144,11,1,0,0,1,1,NA,0,NA,0,0,0,7,3
"MIDOBI",0.0919539928436279,"SDN",0,24.2692604064941,25.1128807067871,609.471069335938,0.393402099609375,1,0,0,0.175863489508629,0,16,27,19,9.0681209564209,-0.137939661741257,0.168553858995438,0.307757914066315,16,NA,0,0,1,0,NA,0,NA,0,0,0,9,1
"MINIANKA",0.785457015037537,"MLI",28.0728302001953,45.058349609375,28.1072807312012,1266.46765136719,0.354204177856445,1,0,1,0.317190706729889,0,12,-6,12,8.33778953552246,-0.378034055233002,-1.08758056163788,0.634905338287354,12,1,0,0,0,1,0,0,1.51065373420715,1,1,0,2,6
"MOBA",0.476483643054962,"TGO",27.7146701812744,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,1,0.0512766689062119,0,11,1,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,11,1,0,0,1,0,0,0,2.44359016418457,0,1,0,2,7
"MONDARI",0.751757264137268,"SDN",29.4227104187012,51.1902313232422,28.1876106262207,1442.93029785156,0.37718802690506,1,0,1,0.230602204799652,0,6,31,43,8.76787376403809,-0.236645087599754,-0.906750857830048,0.754063129425049,6,0,0,0,1,0,0,0,1.12909412384033,0,1,2,2,5
"MONGO",0.82003515958786,"COD",19.1712894439697,74.7247695922852,24.9705390930176,1865.91772460938,0.620208144187927,1,0,0,0.317238599061966,0,1,22,35,13.0520267486572,1.17175817489624,-0.302015215158463,-0.0243264473974705,1,1,NA,NA,NA,NA,NA,1,1.54234385490417,1,1,1,1,6
"MORO",0.702953100204468,"SDN",27.3602600097656,45.2271308898926,28.3929290771484,1284.13073730469,0.338788151741028,1,0,0,0.0163474008440971,0,11,30,20,8.0461950302124,-0.473894953727722,-1.32669055461884,0.611522078514099,11,1,1,0,1,0,0,0,3.24027466773987,0,1,0,3,6
"MOROCCANS",0.511879086494446,"MAR",0.0924829989671707,42.9076309204102,18.2569599151611,783.362915039063,0.118351519107819,0,1,1,0.243611410260201,1,33,-8,52,3.46886229515076,-1.97868025302887,-0.172822251915932,-1.87043011188507,33,1,1,1,1,1,NA,0,3.73970103263855,0,0,1,3,6
"MORU",0.610573768615723,"SDN",21.9490509033203,53.782600402832,27.215950012207,1463.74450683594,0.43839955329895,1,0,0,0.0657149851322174,0,5,30,28,9.8888111114502,0.131859928369522,-0.0851845592260361,0.872065484523773,5,NA,0,0,1,0,0,0,0.68079024553299,0,2,1,2,5
"MOSSI",0.631953358650208,"BFA",32.2307891845703,45.058349609375,28.1072807312012,1266.46765136719,0.354204177856445,1,0,1,0.261281877756119,0,12,-2,12,8.33778953552246,-0.378034055233002,-1.08758056163788,0.634905338287354,12,1,0,0,1,1,0,0,3.264164686203,1,1,0,2,6
"MPONGWE",0.58063143491745,"GAB",18.0077495574951,77.7922210693359,24.2137699127197,1883.64294433594,0.645354032516479,1,1,1,0.0288313403725624,0,-2,10,35,13.4736852645874,1.31037724018097,-0.0715972557663918,-0.160670250654221,2,1,0,0,0,0,NA,1,NA,0,1,1,0,8
"MUMUYE",0.696697771549225,"NGA",16.8476390838623,47.3174095153809,26.9206295013428,1273.814453125,0.420960068702698,1,0,0,0.207761600613594,0,9,12,13,9.57283782958984,0.0279845949262381,-0.14030459523201,0.743906140327454,9,1,1,0,1,0,1,0,2.57009315490723,0,1,0,2,7
"MUNDANG",0.680045485496521,"TCD",22.586389541626,44.8165397644043,27.6770095825195,1240.38781738281,0.375722706317902,1,0,0,0.263930588960648,0,10,14,29,8.74061393737793,-0.245606675744057,-0.756061613559723,0.662170708179474,10,1,0,0,1,0,1,0,0.760181307792664,0,0,1,4,5
"MUSGU",0.762785792350769,"TCD",20.7757301330566,37.7581214904785,28.7157402038574,1084.25244140625,0.290791511535645,1,0,1,0.0442374311387539,0,11,15,17,7.1205472946167,-0.778199017047882,-1.92074716091156,0.441762953996658,11,NA,1,0,1,NA,NA,0,1.51038205623627,0,0,2,2,6
"MZAB",0.0919539928436279,"DZA",0,31.1196708679199,22.4375591278076,698.249450683594,0.428166329860687,0,0,0,0.335000872612,0,33,4,15,9.70371437072754,0.0710098892450333,0.246096685528755,-0.634379923343658,33,1,1,0,0,0,0,0,-0.0115674734115601,0,0,0,1,9
"NAIL",0.103480041027069,"DZA",0.00431199977174401,41.0229682922363,19.5376796722412,801.493591308594,0.202227294445038,0,0,0,0.503230094909668,0,35,5,52,5.32500219345093,-1.36847949028015,0.13143827021122,-1.87043011188507,35,NA,1,1,1,0,NA,0,NA,0,1,0,7,2
"NAMA",0.0961628556251526,"NAM",0,35.1334457397461,20.1805667877197,709.012878417969,0.237158000469208,0.127671971917152,1,1,0.988134860992432,0,-26,18,9,6.04892539978027,-1.13049173355103,0.224247366189957,-1.72367084026337,26,0,0,0,1,0,1,0,-2.35750794410706,1,3,1,5,0
"NAMSHI",0.485440671443939,"CMR",15.0174198150635,54.0826606750488,25.1138706207275,1358.22497558594,0.507125973701477,1,0,0,0.0389655418694019,0,9,13,28,11.1106805801392,0.533546090126038,1.05001831054688,0.837721824645996,9,NA,0,0,1,NA,NA,0,1.37301683425903,0,1,1,3,5
"NANDI",0.582410931587219,"KEN",0.0333710014820099,65.7626571655273,19.264139175415,1266.86096191406,0.185910701751709,1,0,0,1.18722093105316,0,0,35,41,4.9784197807312,-1.48241746425629,0.0800100043416023,-1.87043011188507,0,0,1,0,1,0,1,0,2.09618926048279,0,0,0,5,5
"NANKANSE",0.68601667881012,"GHA",28.2821598052979,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,1,0.0762322470545769,0,10,-1,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,10,1,0,0,1,0,0,0,2.54461216926575,0,1,1,2,6
"NARON",0.169897139072418,"BWA",6.37336111068726,40.0406303405762,22.4863700866699,900.368408203125,0.460453867912292,1,0,0,1.00711798667908,0,-20,24,9,10.2848243713379,0.262048184871674,0.241370171308517,-0.61811625957489,20,0,0,0,0,0,1,0,NA,7,3,0,0,0
"NDAKA",0.71792471408844,"COD",15.2354497909546,75.3047485351563,23.3972396850586,1761.92321777344,0.630682468414307,1,0,1,0.569724500179291,0,1,27,36,13.2280731201172,1.22963297367096,0.112117163836956,-0.349848806858063,1,NA,0,0,0,1,1,1,NA,0,1,1,1,7
"NDAU",0.672988533973694,"MOZ",9.75894737243652,67.3197326660156,23.3016490936279,1568.66076660156,0.587296843528748,1,1,1,0.24777540564537,0,-20,34,49,12.4949388504028,0.988617122173309,0.129377663135529,-0.37503382563591,20,1,NA,NA,NA,NA,NA,1,NA,0,1,2,2,5
"NDEBELE",0.447123467922211,"ZWE",5.00242614746094,51.4475593566895,21.8330707550049,1123.25817871094,0.304945230484009,1,0,1,0.644048094749451,0,-20,28,50,7.39648628234863,-0.687484860420227,0.286314338445663,-0.853877484798431,20,0,0,0,1,1,1,0,1.15691316127777,0,1,0,4,5
"NDEMBU",0.483171105384827,"ZMB",5.95971202850342,58.9714736938477,21.8634757995605,1289.32141113281,0.305895686149597,1,0,1,0.628307700157166,0,-11,26,38,7.41492319107056,-0.681423783302307,0.285097658634186,-0.84198409318924,11,1,0,0,0,1,1,0,NA,0,2,1,1,6
"NDOB",0.315418422222137,"CMR",4.23453187942505,74.7266006469727,23.4531803131104,1752.57641601563,0.627707481384277,1,0,0,0.0320564992725849,0,6,10,30,13.1781311035156,1.213214635849,0.101608045399189,-0.335415750741959,6,1,0,0,0,0,1,1,2.82705736160278,0,1,1,1,7
"NDOKO",0.758747935295105,"COD",19.6169300079346,74.7247695922852,24.9705390930176,1865.91772460938,0.620208144187927,1,0,1,0.0978131666779518,0,2,21,36,13.0520267486572,1.17175817489624,-0.302015215158463,-0.0243264473974705,2,1,0,0,0,0,1,1,NA,0,1,1,0,8
"NDORO",0.405446112155914,"NGA",17.6453304290771,61.6279602050781,24.9140796661377,1535.40393066406,0.54809582233429,1,0,0,0.0275824796408415,0,7,11,13,11.8231496810913,0.767768323421478,-0.282744288444519,-0.0332627110183239,7,1,0,0,0,0,NA,1,1.04391741752625,0,1,1,1,7
"NGALA",0.652435064315796,"COD",18.9553909301758,73.8272476196289,25.2589359283447,1864.79772949219,0.610271394252777,1,0,1,0.342085212469101,0,1,18,36,12.8844652175903,1.11667275428772,1.77105593681335,1.31948220729828,1,1,0,0,0,0,1,1,0.738875031471252,0,1,4,1,4
"NGBANDI",0.824136257171631,"COD",17.5659809112549,68.5531311035156,25.2942790985107,1734.00207519531,0.578849196434021,1,0,1,0.176519900560379,0,4,22,29,12.3509492874146,0.941280961036682,1.53341209888458,1.18748950958252,4,1,0,0,0,0,1,1,NA,0,1,2,1,6
"NGERE",0.645294547080994,"CIV",19.6101493835449,78.3631973266602,25.3789501190186,1988.77563476563,0.636058449745178,1,0,1,0.293034195899963,0,7,-8,29,13.3182020187378,1.2592625617981,1.92515504360199,1.45014142990112,7,1,0,0,1,0,1,1,1.32151031494141,0,0,2,2,6
"NGIZIM",0.416604995727539,"NGA",17.8632507324219,42.0887794494629,27.1675891876221,1143.45068359375,0.388491690158844,1,0,1,0.0488677211105824,0,12,10,17,8.97745800018311,-0.167744860053062,-0.486552804708481,0.635723352432251,12,NA,NA,NA,NA,NA,NA,0,1.13837349414825,1,0,1,2,6
